comment,label,df
උබගේ අම්මා එවපන්,1,B
උබගේ දරුවන් 5 දෙනා මිනිස්සු 5 දෙනෙකු ගේ වේසගනිකාව,1,B
උබට ඉතාලිකාරයන් මැරිල වලලන විදිය කිවුවට ලැජ්ජා හිතිල කැ ගහුවට උබ හරි උබේ මිනිහට හරි කොරොනා හැදිල මැරුනෙත් උබ වෙනුවෙන ඉතාලිකාර කැ ගහනෙත් නැ උන් ඉන්න පත්තකටත් උබල ගන්නෙ නැ පට්ට පදුරු බැල්ලි කතාවෙන් තෙරෙනව උබේ මිනිහා බුරුවෙක වගේ ඇති කියල,1,B
උබට එන්න වෙින්නේ නැහැ බන් උබට හෙට අනිද්ද්ම කොරේනා හැදෙනවා අනි වාර්යේන්ම,1,B
උබට එහෙනම් 80.. විතර ඇති බන් 25කැල්ලක් වගේ රැගුවට,1,B
උබට කොහොමත් වැලලෙන්න වෙන්නේ තමයි (වකම් පුලෝ),1,B
උබට දෙවියන්ගේ ලැබේ වා....,0,B
උබට පින් මලේ.,0,B
උබට පිස්සුද ගැනි,1,B
උබට පුලුවන් තව දරුවෙක් හදන්න ඒ දරුවා ගන්ඩ වෙන්නේ උබෙ පුක පලලා පට්ට වේසි,1,B
උබට බනින්නෙ නෑ...අනුකම්පාවක් ඇති වෙන්නෙ උබ ගැන...උබ හරි පව්...හරි එන්න එපා...උබ ඔහෙටම වෙලා හිටපන්...උබ නෑ කියලා ලංකාව කඩන් වැටෙන්නෙ නෑනෙ....උබ ඔය කියන පින උබට නෑ...ලංකාව කියන වචනේ උබේ ඔය කටින් ආයෙ කියන්නවත් එපා...,1,B
උබට සිතාසි ලගදිම එයි. හමිටපන්,1,B
උබට සුදු වැන් එකක් එයි ලගදි,0,B
උබට හු,1,B
උබට හොදට කාරයෝ හුකනවා ඇති නෙද තොගේ අම්මාගෙන් අහලාම හිටපිය අම්මාට හුකන්න ආවෙ කාරයෝ ද කියලා,1,B
උබටනම් මේ රත්තරං රටට එන්න සිද්ද වෙන්නේ නැ මේ බුදුන්ගේ දේශයයි බැල්ලියේ,1,B
උබත් එහෙම එකෙක්.. ඇවිදිනවා ගම වටේම ,0,B
උබත් ගම්පහෙන් ඉල්ලපන්,0,B
උබත් දන්නව ඇති උබත් මේ රටේ හැදුණු එක් කියලා ගොන් හුත්ති,1,B
උබත් වයසට ගියාම ඔය වගේ ඉදිනේ බන්,0,B
උබත් හිටවපන් පැලයක්.. නියමයි කිය කිය ඉන්නේ නැතිව.,0,B
උබදැනගනින් පර බැල්ලි තෝ කවදහරි මෙි පුංචි රටෙිදි මට හමුවුනොත් තොගේ ඔය අවජාතක කට කඩනව පර බැල්ලිගෙ ඒ දැනගනින් ,1,B
"උබනමි,,,එන්න,,,අපා",0,B
උබනම් කෝහෝමත් එන්න එපා මෙහේ උන් උබෙ පුක පලයී උබ කියපු වාට බැල්ලි,1,B
උබනේ ඇහැවේ මන් කොහෙද මෙහෙ කියලා යකෝ ,0,B
උබල ආන්ඩු කරාමනම් ‍‍රටට දෙවියන්ගෙම පිහිටයි ,1,B
උබල ඇවිල්ලා තමයි මෙහෙට බෝ උනේ,1,B
උබල ගැන හොයන්න වෙලාවකුත් නැ අපිට වැඩ තියනව .......,1,B
උබල වගෙ ගෝත හුකන්නියො එන්නත් එපා .ඔහේම වැලලියම් වේසාවි,1,B
උබල වගේ උන් තමයි කෑල්ල එක්ක ඉමෝ රෙකෝර්ඩ් කරල වැල සයිට් වලශෙයාර් කරන්නෙ ,0,B
උබලගේ කරුමෙට පක්කලි උනාට.මේ නිළධාරියා කතාකලේ රට ජාතිය වියසනයෙන් මුදවාගන්න.කාටවත් අපහාසකිරීමේ චේතනාවෙන් නෙවෙයි. දෙනවා කියලා ඔහොම දෙන්න එපා.පිලිවලකට දීපන්.,1,B
උබලට කියන්න පුලුවන්ද යකෝ මේක ලංකාවට ඉන්න පිනටනේ නේද.මොකක් හරී ඔය අම්මන්ඩ්ට උනොත් අපිත් හිතාගමු එකිගේ පිනට කියලා,1,B
උබලට පින නෑ,0,B
උබලට වෙන්නේ මුහුදේ වතුර බිලා මැරේන්න යකෝ,1,B
උබලයි කයිය විතරයි මෙක පාලනය කරන්න එහෙම නොකර බෑ බොලාට පුලුවන් කයිය නැතුව මනුෂ්‍ය යැන්ට උදඋ කරන්න,1,B
උබලව ගන්නෙත් නැහැ ලංකාවට,1,B
"උබලා පහම මරු බන්, කුනුහරුප නැති ආතල්,",0,B
උබලා ලංකාවේ කිව්වට ලංකාවේ නෙවෙයි ලංකාවේනම් ඔහොම කතා කරන්නැ අම්මගෙන් අහලා දැනගනින් ඇත්ත සුවර් එකටම මේ රට දාලා යනකොට පරගි ඉතුරු කරලා ගිය ජානෙකින් හැදුන බඩුවක් පන තියනකං ලංකාවට එන්නත් එපා ආවොත් කට්ටිය බලාගෙන ඉන්නවා කොනිත්තලා පිලිගන්න,1,B
උබලා වගේ එවුන් නම් ලන්කාවට නොයෙන එක්මයි හොද.තමන්ගෙ රටට ගරහන එවුන්...,1,B
උබලා වගේ කාලයක නි අද පාලනය කරානම් බලන්ට තිබුණා. රට් වාසනාවට ගෝඨාභය රාජපක්ෂ ජනාධිපති උනේ. කාලකන්නි තවත් කියවන්න නැතිව ඉඳපල්ලා... කාලකන්නි රට කාපු මූසල හරක්,1,B
උබලා.වාගේ .උන්.වැඩක්.නැහැ,1,B
"උබලාට උවමනා රට කට ගිහින් වලලා ගනිල්ලා ලංකාවේ බැහැ ඉන් එහාට දෙයක් නැහැ ,,මින් පසුව මේ ගැන කියන්න එපා ,,කියන උන් ලංකාවේ න් එලවා දැමිය යුතුයි ,,ඉන්දියාවට යවන්න උවමනයි ,හොද පොලු පාරක් දෙන්න කාලකන්නි ,,",1,B
උබලෑ නෑයොද බන්,0,B
උබෙ අමිමට හිකුවේ ්න්ද,1,B
උබෙ අමිමට හුකපන් වෙිස ගෑනි,1,B
උබෙ අමිමට හූකන්න පට්ට පදුරැ වෙසි මරනවා ආය දෙකක් නැ මං තෝව ලග හිට්යනම් මගෙ අම්මාපල්ලා.,1,B
උ⁣බෙ අමිමාට හැමිනාලා තියොන් උබගෝ ලාස්සන ඉතාලියො සුද්දෙක් වෙිනන ඇති එන්න එපා ලංකා වා වදාදෙන්න එන්න එපා බැල්ලි දාගන් හෙකාද පොලිමාක්,1,B
උබෙ අමිිමාට..... වැඩක්නැ වෙසියෙ අපි පවු පුරෝගන.මෙිික මගෙ රට යකෝ.කරවල වෙල වෙල ඉදලා ් විදිගනිකාවක් වෙචිිච තෝ රටට කරන අපහසේ.දෙනකොට ඩබල්වෙයි,1,B
උබෙ අම්මට බල්ලො කොටල...,1,B
"උබෙ අම්මට හුකවන්න එක්ක වර වෙසිග බැල්ලි,ලන්කාවෙ ඉපදිලා ලන්කාවට බයින පට්ට බැල්ලි",1,B
උබෙ අම්මට හුකහන් වේසි.,1,B
උබෙ අම්මට හුකාගනින් පට්ට පදුරැ වෙස බැල්ලි,1,B
උබෙ අම්මට හූකාපන් වෙසී,1,B
උබෙ අම්මට් හුකන්න ඔනි පර හුති පිට රට උන්ගෙන් පුකෙ දගෙන ද නවට හුකියලා මොනවාකරන්නද,1,B
උබෙ අැගට පන නැති නිසා දරැවො පහ කපල අරන් තියෙන්නෙ....ඔය රටෙ හොදකම අපිට තේරෙනවා...,1,B
උබෙ කට හොදයි ලැටිටෙහෙකට තියන්න පරටිටි,1,B
"උබෙ ගම කොහෙද?උබ වගෙ පරවෙසියක් ඉපදුනාද ලංකාවේ, ළමයි පහක් මදි ට කියල තව පහක් හදාගනිය වෙසි තොට කොරොනම හැදිල මැරිල පල ",1,B
උබෙ තාත්තා ද බන්,0,B
උබෙඅමිමටහුකපන්පුකදිපන්,1,B
උබෙත් ආයුශ ඉවරයි වගෙ,1,B
උබෙි අමිමාට බල්ලේක් හුකලා උබව වදලා තියෙන්නේ.ඒකයි ඔය විදියට කතා කරන්නෙ...,1,B
උබේ අප්පට හුකපන් කැරි නානා ,1,B
උබේ අමිමට,1,B
උබේ අම්මට හැමනියන් ඉදලා,1,B
උබේ අම්මට හිකුවේ එකෙක්ද,1,B
උබේ අම්මට හිකුවේ බල්ලෙක්ද කියපන්.පොන්න හුත්ති.උබලා ෆට්ට බඩු බන්. නිකන් නමෙ ගොන් බඩු,1,B
උබේ අම්මට හු### ගන් නැතුව හිටපං වෙසි,1,B
උබේ අම්මට හුකහන් මරක්කල වෙසිගෙ පුතා,1,B
උබේ අම්මට හුකාපන් ,1,B
උබේ අම්මා ට අහ ගන්නේ නැතිව කට වහපිය පර වේසි තෝ තොපේ අම්මා වදලා නේමේයි තියේන්නේ රිලා පර වේසි ඉපදුන රටට නිගාකරන වදුරු වේසි....,1,B
උබේ අම්මාට හමනියන් පර වෙසී,1,B
උබේ අම්මාට හුකපු එකා හරකෙක්ද බන් .....ගොනා.....,1,B
උබේ තාත්ත අම්මට හුකද්දි සරමෙන් පිහද ගත්තනම් මෙහෙම් කාලකණ්ණි ජීවිත නෑනෙ.,1,B
"උබේ තාත්තා නේ, ඇත්ත කියපං ",0,B
උබේ දරුවොන්ටත් හුකල මරන්න ඕනෙ වේසියෙ. ,1,B
උබේ සත්‍ය පියා නේ මේ අයියේ ,0,B
උබේ...අම්මටත් හුකාපන්කැරිවේසි...තොගේ ලමයිටත්...හෙන ගහපන්,1,B
උමිිබෑ........,0,B
උම්බෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ තමයි..,0,B
උඹ අදුර ගත්තනේ ....,0,B
උඹ අපිට කියන්න එපා පරිසම රජය මිනිසුන්ගෙ පරිසමක් නැතිකමෙන් තමයි මෙිවගේ විනාසයක් උනේ අදටත් මෙි රෝමෙි සහහරක් මාස්ක් දාන්නෙ නැහැ රටට අතුලු උනා කිසිම පරික්ෂනයක් කලේ නැහැ අපේ රට දුප්පත් උනාට කරන වැඩ පිලිවෙල ප්‍රසන්සනියයි මෙියා බොරුවට තප්පුලනව,1,B
උඹ අර තාත්තාගේ කැරැක්ටර් එක මැ.කෝ මාමිට දීපම්. සුපිරියට තියේවි,0,B
උඹ ඉතාලියට වෙලා පු... දිපං,1,B
උඹ ඉතාලියට වෙලා හිටපන් වේසි පුක දීගෙන.ලංකාවට ආවොත් පෝලිමේ යවන්නේ පට්ට වේසි,1,B
උඹ එකක් මතක තියා ගනින් රනිල් ආණ්ඩුවේ වගේ බෝනික්කෙක් වෙන්න නම් හදන්න එපා මේක අරාබිය නෙවෙයි ලංකාව,1,B
උඹ එන්න and එම ඔබ ගන්නෙත් නෑ රටට,1,B
උඹ එහෙම වැල ලියන් එළදෙන ගොනා තෝ,1,B
උඹ ඔච්චර භය නැත්නම් කියපන් බලන්න ලංකාවෙ උඹලා අම්මා තාත්තා ගම පළාත කොහේද කවුද කියලා. මං දන්නවා. එකනම් කියන්න බය තියෙනව ...පොලිස්පතිවරයාට බැන්නට ඒකනම් කියන්න බෑ නේද...මොකද එතකොට මේකිගෙ පවුලේ එවුනුත් මේකිට සාප කරනවනේ .....,1,B
උඹ කියනකන් හිටියෙ,0,B
"උඹ කියනවා වගේ වෛද්‍ය විද්‍යාව දියුනු නම් දවසට 600 ,700 මැරෙන්නේ නැ ... අනේ මෙකි මැරුනනම් හොඳයි .. මැරුනු මිනිස්සු ටික බෙරිලා අපිටත් පව් පුරෝනවා මේ ගැනි ",1,B
උඹ දැන් ඔහොම කිවුවට උඹත් ලංකාවේ ගෑණියෙක්නේ .,1,B
උඹ දොස්තර කෙනෙක්ගේ පුතෙක් කියලා කියන්න බෑ..මේ වෙලාවේ ගෙදර ඉන්නේ නැතිව තොගේ ගෙදර එන්නද කියන්නේ..,1,B
උඹ නම් ඉන්ටර්වල් එක වෙනකල්වත් ස්කෝලේ ගියපු එකෙක් නෙවේ ,1,B
උඹ නම් ලංකාවට එන්නත් එපා...පොදු භාණ්ඩෙ..,1,B
උඹ නිකන් හුකාගන්න හදන්න එපා පට්ට හුත්තියෙ..තෝ කාරයෙක්ට ජාතක වෙලාද කොහෙද..තොගෙ ඔය මේකප් මුහුන කොලඹ කොහෙදි හරි දැක්කොත් තෝව අච්චාරු කරලා පැක් කරලා යවන්නෙ ...️️️ පට්ට හුත්ති..බඩුව...තව මොනවහරි උඹට වෙන්න ඕනෙද...හා..මෙච්චර දවස් තොපෙ අවජාතක හැත්ත පොලිසියයි..ආමි එකටයි..අපෙ රටටයි බනින ඒවා හොඳ ට අහාගෙන හිටියෙ..මටත් කොන්දක් තියෙනවා..රට ගැන කැක්කුමක් තියෙනවා..අනිත් එවුන්ට නැති උනාට මට තියෙනවා..ඒක නිසා කරුනාකර සත්තු කුලප්පු කරගන්නෙ නැතුව උඹ ඔය රටේම හැමිනියං..හාද..=(jinaal and m.o u.w team),1,B
උඹ පිස්සු හුත්තෙක් තම්බියෝ,1,B
උඹ බඩුවක් කරගැට කියක් තියෙනවද බඩුව,1,B
උඹ භාශාවෙන් බැනපන් උඹට ලංකාව එපා නම් ඇයි සිංහල කතා කරන්නේ,1,B
උඹ ම වැලලියෙන් බැල්ලි ,1,B
උඹ මොකෝ උඹටම කෝල් කරේ..,0,B
උඹ මොන හුත්ත බලන්නද වේසියේ...........උබේ මහා එකාගෙද පට්ට හුත්ති,1,B
උඹ යහතින් නේද ?මැකෝටත් ආතල් පේජ් එකක් හදලා දීපං,0,B
උඹ ලංකාවට නමි යන්න එපා වැරදිලාවත් උඹව උස්සන් ගිහින් ටයර් දාලා ගිනි තියයි කථා කරන්න දන්නති බැල්ලි ඒ මනුෂ්‍යයා රට වෙනුවෙන් මොනවද කරන්නැත්තේ තොගේ ජාතකේ වැරද්දපටිට බැල්ලි ඉස්සල්ලා ගිහින් මුන බලපන් කන්නාඩියෙන් මං හිතන්නේ කොල්ලන්ගේ සුන්දරි වෙන්න ඇති මිට පස්සේ කථා කරන්න ඉගන ගනිං පටිට වෙි....,1,B
උඹ ලංකාවට බනින්නේ ලංකාවේ අගේ දැනිලා වගේ මටනම් හිතෙන්නෙ....තව හිටපන් ඔහේම තව තේරෙයි මේ රටේ අගේ....,1,B
උඹ ලංකාවේ නෙමේද ඉපදුන පට්ට බැල්ලිය ,1,B
උඹ ව ෙග් පදුරැ ෙව්සි ෙයා් ලංකාවට ගන් ෙනත් නැ,1,B
උඹ වගේ උන් ලංකාවට එන්නත් එපා,1,B
උඹ වගේ ගොනෙක් ගොන් හරකේ ඌම්බෑෑෑෑ,1,B
උඹ වගේ ගොන් හරකෙක් යකෝ මෝඩ මූසලයෙක් ,1,B
උඹ වරෙන් ලංකාවට. ,0,B
උඹ ළමයි හැදුවෙ මිනිහ හුකලද බල්ලො හුකලද,1,B
උඹට අය ලංකාවට යන්න බෑ රෙද්ද තමා ලොකු ඇති කක්කුස්සි කොච්චර හෝදන්නට ඇත්ද ගෙවල් වල,1,B
උඹට ආයෙ ලංකාවට එන්න වෙන්නෙ නෑ මැනිකෙ ඔහෙම හිටපන් නැත්නම් උඹට ලංකාවෙ උන් ඇරෝනා තමයි,1,B
උඹට උන හැදිලා තියෙන්නේ ...උඹ කොහොමත් ලංකාවට එන්න එපා ...යකෝ තොපිලා වගේ නෙමෙයි තවත් ඉන්නවා ඔය රටවල මිනිස්සු ලංකාවට ආදරය කරන...උඹට පුදුම රිදිල්ලක්නෙ තියෙන්නේ ....අපේ රට ගැන අපි බලා ගන්නම් ..උඹ ඔහෙට වේලා පාඩුවේ හිටපන්..,1,B
උඹට ඕනෙ විදිහට පුක දීපන් ලංකාවේ නීතිය හොද මිනිස්සු මෙහෙම හරි බේරුනේ,1,B
උඹට කාරයෝ දෙනවා ඇති සැපට. පදුරු වේසි,1,B
උඹට කොරෝනාව හැදිලා මැරෙන්න ඕනි,1,B
උඹට රට එන්න පින තිබුනට කරුමෙට මොලේ ලැබිල නෑ,1,B
උඹට ලංකාවට එන්ඩ බෑ හුත්තියේ,1,B
උඹට ලංකාවට එන්න දන්නෙත් නෑ හුත්තියෙ,1,B
උඹට ලංකාවට එන්නම වෙනවා,1,B
උඹටත් කොරෝනා හැදිලා මලා කියලා දැන ගන්නකමි ඉවසුමක් නැහැ හොඳේ....,1,B
උඹත් මරු වැඩ තමා කරන්නෙ,0,B
උඹනම් මරු බං.,0,B
උඹල තමයි එදා සහරාන්ල සමග එකතුවි පාස්කු බෝම්බය පිපිරෙව්වෙ.බු දුන් වහන්සේ මිනි මස් කැවා කියල සාපරාධි මිත්‍යා කතාවක් කියල අපේ ශාස්තෘන් වහන්සේට අපහාස කලෙත් මොහුම තමයි.වැලිකඩ ඉන්න ඕන එවුන් තවම එලියෙ.,1,B
උඹල වගේ ගැනුන්ට තමයි කොරොනා හැදෙන්න ඔින ,1,B
උඹලා මචං ඕන විදියට හිතාගන්න. මේක Funny post එකක්. හැබැයි 15 ඉඳලා 28 වෙනකම් Program එක යනවා. එහිදී ඔයාලව හමුවෙයි කියලා බලාපොරොත්තු වෙනවා. ,0,B
උඹලා ලංකාවෙන් ගියේ හොඳ නිසා නේ ඒක නිසා දැන් ආයෙත් ලංකාවට එන්නේ හැමනෙන්න ද,1,B
උඹලා ලංකාවේ ඉඳලා ගිහින් දැං ලංකාවට බැනපං. උඹලට ඕවාට ස්වභාවධර්මයෙන් පඩිසන් දෙයි. බලාගෙ ඉඳපං. දරැවෝ හැදුවෙ අපිට කියලද.අපිට මොකද උඹ ⁣කටින් දරැවෝ ගත්තත්.හැමෝම දැනුවත් වෙන්න මෙයා සීසර් කරලා ලමයි අරන් තියෙන්නෙ,1,B
උඹලා වගේ එවුන් තමයි ගෝලීය වසංගත ,1,B
උඹලා වගේ ගෑනු අපේ ලංකාවේ කියන්න බෑ.අම්මගේ ඉස්සෙල්ලම ඒක අහලාම ඉන්නවා හැමෝටම ලයිව් අැවිල්ලා කරන්ඩ බෑ බං උඹලට ඒවා ඉගෙන ගෙන් එන්න වෙනවාදැන් සනීපද ප්‍රතිචාර වලට ,1,B
උඹලා වගේ තක්කඩි නෑ තමා ඒකනේ.උබලා දැන් ගිහින් ..ඔය කෑගහන වෙලාවේ.නරකද කනත්ත පැත්තෙන් job ekak hygtoth..පාඩුවේ කරගෙන ඉන්න.පුළුවන්...එට්නා ගිනි කන්ද ඇවිලුණා...නේද සුදු .පිනක් කරලලු මැරෙන්න ඇවිත් තියෙන්නේ...යකෝ. මේක බුදුහාමුදරුවෝ 3 පාරක් වැඩම කරපු රට ඊට වඩා වාසනවක් කොහෙන්ද යකෝ උබේ ඉතාලියට....... අනික.ඔය පැත්තට.හැදිලා තියෙන වෛරස් එක තමා මෙහෙ තියෙන්නේ ..ඒකත්..මතක තියාගන්නකෝ සුදු..,1,B
උඹලා වගේ මීහරක් මුළු ලෝකෙම නෑ මේ අරන් පැටියා කට වහගෙන හිටපන්,1,B
උඹව ගෙනල්ල මෙහෙ වලලන්න තිබ්බනම් තමයි හිතට සැනසීමක් වෙන්නෙ හැබැයි ඒ මැරුණට පස්සෙ නෙවෙයි පනපිටින් ගැන උඹ බලාගන්නම් කියන්නෙ උඹ පොලිස්පතිද බැල්ලියේ ,1,B
උඹවගේ වෙිස ගැනියෙක් හොද ඉතාලියටම තමයි උඹ ඹහේම වැලලියන් හ,1,B
උඹෙි අ......,1,B
උඹේ අම්මට හුකපිය පට්ට වේසි,1,B
"උඹේ කතා වලට ,⁣වත් අලුතින් එකතුකරගනින් ගතියට තියෙයි.",0,B
උඹේ දරුවො පහ හදන්න මිනිස්සු කීදෙනෙක් දායක වුනාද කියපන්කො,1,B
උඹේ මේ ජීවිත කාලය ඇතුලත එක දවසක් හරි ලංකාවට එන්ඩ වෙනවා ඒක අනිවාර්යයි.,1,B
උඹේ රටේ කට්ටියනේ හොරෙන් අපේ රටට ආවෙ,1,B
උයාගේ ළමයි පස්දෙනාට තාත්තලා පස්දෙනෙක්ද?,1,B
උෂාන් අකලංක සෙක්,0,B
උස්ම යදින්න නොව හුස්ම දෙන්න හදන මිනිසත් බවේ දෙවිවරු,0,B
"ඌ පව් බං, ඌට මුකුත් කියන්න එපා, ලොක්ඩවුන් හින්දා ගෙදරින් එළියට බැහැගන්න බැරුව, කුඩු නැතුව සික්එක වැඩිවෙලා ඔයවගේ විකාර ඔළුවට එනව ඉතිං. (අර Tiktok කාරයො වගේ)හිත හයිය මිනිස්සු මේවගේ මානසික ආතතිය වැඩිවෙලාවට හැඟීම් පාලනයකරගෙන හිටියට, උප්පත්තියෙන්ම මන්ද මානසික මේ 'ජාතියෙ' පුද්ගලයන්ට එහෙම ඉන්න බෑ. අපි මේවගේ අයට අනුකම්පා කරන්න ඕනෙ........................................................................................................... ........................................................ ........................................................ ........................................................ ........................................................කියල මං කියයි කියලා හිතුවද, පිස්සුද බං? මේ වගේ හුත්තිගෙ පුත්තු හින්දා තමයි මේ ලෝකෙ වැනසෙන්නෙ. කාලකණ්නි පර වේස හැත්ත. උංට කියපං වලලගන්න කියලා අල්ලාගේ රෙද්ද අස්සෙ. රටම භයානක ව්‍යසනයකින් බේරෙන්න දඟලද්දි ගෙරි තම්බි හැත්ත ඵඛේ ආගමක් ගැන කතාකරනවා.",1,B
ඌගෙ අම්මට හුකන්න බඩුව රජා උබට ආතල් දෙනවට වෙසියේ පකේ කට අරින්නෙ උබේ යකො උබේ පොඩි කාලෙ අම්මා බිලී කලේ ඔය උබ උඩ දාන රටේද යකො අපේ මවගෙ රටේ යකො ජාර වෙසී අපේ අම්මා වගේ යකො අපිට අපේ රට උබට දෙන ෆන් හොදයි වෙන්න ඇති නේද වෙසී උබගෙ මිනියා එපා යකො උබ වගෙ ජාර වෙසියක් අපේ අම්මා වගෙ අපේ රට එකට ගන්නෙ නැ යකො,1,B
ඌට තේරුම් ගන්න පුලුවන් විදියට කියලා දෙන්න ඕනෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ උම්බෑ,1,B
ඌයි,0,B
ඌරට දාඩිය දාල බොරු ගොතාගන්න බැරුව,1,B
ඌරන්ට දාව උපන් උන්...,1,B
ඌරෝ මුලින්ම ස්කෝලෙට පලයන්. සිංහල ඉගෙන ගනින්. උබේ අම්මාගෙන් අහපන් උබේ පියා කව්ද කියලා. පුක හොදලාද කියලා බලපන්. මල මිනිය උබේ ගෙදර තියපන්.,1,B
ඌවත් කාපන්,0,B
එ walk එක තාම තියෙනව ප්‍රියන්ත ගෙ...,0,B
එ මනුස්සයගේ කකුල් ලෙවකාලා සමාව ගනින්,1,B
එ සන්ත කගෙද මෙ ඌරු හොබ්බි කවුද දන්නැ මෙකිව වැදුවෙඉතලියෙම හිටපිය තො ලන්කවට අවොත් තොගෙ අතපය කඩලා උබව ලැට් වලක ගිල්ලලා මරන්නෙ අන්නඒක දැනගනින් අනික තො නැහැදිච්ච ගැනියෙක් තො වදපු එක තොට කතකරන්නවත් උගන්නල නැ සුද්දොංගෙ පුකවල් ලෙවකක හිටපිය ලන්නකවට එන්න හිතන්නවත් එප තොපි වගෙ කුටානි ගැනුන්ට තමයි කොරොන හැදෙන්න ඔන,1,B
එ.කැම.හොදයිද,0,B
එක ,0,B
එක අතකින් බැලුවම මෙහෙම මෝඩ පණ්ඩිතයොත් ඉන්න ඕන එහෙම නිසානෙ අපිට සාගරේට හිනායන්නෙ. ,1,B
එක ගෙදර ඉදලත් අප්පච්චිලා පුතාල වීඩියෝ කෝල් වලින් කතා කරන තැනටත් රට පත් වෙලා ,0,B
එක ටින් එකට රිරී හොරෙන් බෝට්ටුවෙන් ගිය එකියක් ඔයිට වඩා දෙයක් මෙයාගෙන් බලාපොරොත්තු වෙන්න බෑ කියලා පලවෙනි වචනෙන්ම තේරැනා ,1,B
එක තද,0,B
එක තමයි මෙහෙම මැරේන්නෙ,0,B
එක තමා වෙඩි තියලා මරන්නේ,1,B
එක දෙයක් මෙයාට කිව යුතුයි මෙයා දැන් යම් කිසි පිලිවලකට ජීවත් වෙනවා ඇති නමුත් මෙයා ජාතිකයෙක් නො වේ සහ ඉතා ගේ දේවල් අපි බලාගන්නම් කියන්න අඩු ගානේ නගරාධිපති කෙනෙක් වත් කෙනෙක් වත් විය යුතුය මෙයා කවුද මෙයා බත් කඩේ අත් දාගෙන ජීවත් වෙන විදේශ ශ්‍රමිකයෝ මතක තියා ගන්න තවදුරටත් මේ වෛරසය මැඩලන්න බැරි වුවහොත් ඔවුන්ගේ ඊ ළඟ ක්‍රියා මාර්ගය තමයි විදේශ ශ්‍රමිකයන් ඔවුන්ගේ රටවල් වලට පිටුවහල් කිරීම ඒක නිසා කවුරුහරි හිතනවා නම් අපේ කියලා දෙසැරයක් හිතන්න,0,B
එක නම් බලන්නම ඔන් විඩියෝ එකක්....,0,B
එක නියමටම දීලා තියනවා. මරූ,0,B
එක පට්ට රැට්ටා,0,B
එක පිළිවේලක් ඇති වැඩක්..,0,B
එක බලලා ලෝබ හිතුනා බං.කුබ්‍ යෝ 2 ඔන ලකා අයියා.,0,B
එක රැට්ටට නෙමෙයි මාමාට ️,0,B
එක ලොකු ඇතිනේ,1,B
එක වගෙ oiii,0,B
එක විඩියො එකකට තාත්තාගෙ චරිතෙට මැ.කෝව ගන්න බෑද ? ,0,B
එක වේලක් කාලා ඉන්න පුලුවන් අපිට.නිකන් ජන්ද ලකුණු දාගන්න අදන්න එපා.පුලුවන්නම්.මිනිස්සුන්ට.බඩු මල්ලක් දේන්න.ආන්ඩුවට මඩ ගාන්නේ නැතිව.කරන දේ බලන් ඉන්න.ලස්සනට පාලනේ කරයි.,1,B
එක වේලක් කාලා හරි අපිත් රටත් දෙකම බේරෙනවා නම් ඇති බඩ ගැනම හිතන්න එපා.,1,B
එක හිතින්ම ඔබතුමාට තෙරුවන් සරණයි,0,B
එකඇත්ත,0,B
එකකින් හොදට කාල තියෙනවා සුවර්,1,B
එකකුත් ඇවිත්,0,B
එකග වෙනවා,0,B
එකගයි !,0,B
එකට නම් ආස හිතුනා,0,B
එකතමයි. යකො. උඹලයි. වගෙ. හරක්. නැ මෙ. ලන්කවෙ. ගොන්හුත්තියො. පොම්. වෙල. මෙතැන. මෙතැන. එනො. ලන්කවට. බනින්න. තොපිල. කොහොමත් මෙරටට. ගෙන්නන්. නැ. උබල. වගෙ. උන්. ගෙනවොත්. මෙ. රටම. ඉවරයි. වෙස. කමෙ. ගිහින්,1,B
එකතුවෙන්නම ඕන සෙට් එක ,0,B
එකම Brand එක මොකෝ කියන්නේ මැකෝගෙ හිස් වුණ පුරප්පාඩුව පුරවමුද..,0,B
එකම රටක මිනිස්සු දෙපැත්තට බෙදිලා අවලාද නගා ගන්න කතාවක් නෙවේ ද මේ වෙන්නේ!!,0,B
එකහ්,0,B
එකිට.මොල්.අමාරැව..,1,B
එකීගේ වාසනාව කියන්නෙ .දැන් ඒකීගෙ රටට සැපද දන් නෑ..,1,B
එකෙක් පුකේ ඇරල මේකිට,1,B
එකෙක් බැන්න පලියට කැත කතා කියන්න ලැජ්ජාව නැද්ද බන් උබඉපදුනු රටේ මුනුස්සු මොවා කරන්නද තොපෙකරුමෙට ගිහන් බොරුව ට කැගන්න එපා,1,B
එකෙක්ද පුකෙ ඇරියෙ,1,B
එකෙන්ම,0,B
එකෙන්ම. නැත්තම් දන්නොනේ,0,B
එකේක්ට කියාලා පුකේ අරගෙන ද ලමයි හැදුවෙි....වෙසි...,1,B
"එකේදි හම්බුනාම ඕක වැනවා, ලංකාවට බනින්න තෝ කවුද පට්ට බැල්ලි මේකි කවදක හරි ආවොත් අල්ල පල්ලා",1,B
එක්ක vidio එකක් කරමු ,0,B
එක්ක ඩීල් එකක් ගහලා රීළග මැ.කෝ වෙයිද බං ,0,B
එක්ක වීඩියෝ එකක් කරමු,0,B
එක්ක වීඩියෝ එකක් කරමු ,0,B
